,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
775,CHEMBL4582651,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,active,533.6120000000002,4.200140000000003,3.0,9.0,9.10790539730952
776,CHEMBL4861957,Cc1cc(Nc2cc(C)[nH]n2)nc(C2CCC3(CC2)OCCN([C@@H](C)c2ccc(-n4cc(F)cn4)nc2)C3=O)n1,active,545.6230000000002,4.2963400000000025,2.0,9.0,8.950781977329818
777,CHEMBL4845703,Cc1cc(Nc2cc(C)[nH]n2)nc(C2CCC3(CCCN([C@@H](C)c4ccc(-n5cc(F)cn5)nc4)C3=O)CC2)n1,active,543.651,5.307540000000004,2.0,8.0,9.045757490560675
778,CHEMBL4875034,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CC2)CCN([C@@H](C)c2ccc(-n4cc(F)cn4)nc2)C3=O)n1,active,530.6120000000002,3.8600400000000024,2.0,9.0,8.801342913045577
779,CHEMBL4872605,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN([C@@H](C)c4ccc(-n5cc(F)cn5)nc4)C3=O)CC2)n1,active,544.639,4.250140000000003,2.0,9.0,9.443697499232712
780,CHEMBL4870957,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN([C@@H](C)c4cnc(-n5cc(F)cn5)cn4)C3=O)CC2)n1,active,545.6270000000001,3.6451400000000023,2.0,10.0,9.167491087293763
781,CHEMBL4859281,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN([C@@H](C)c4ccc(-n5cc(F)cn5)cc4F)C3=O)CC2)n1,active,561.641,4.994240000000004,2.0,8.0,8.856985199745905
782,CHEMBL4848545,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CC2)CCN(C(C)c2ccc(-n4cc(F)cn4)nc2)C3=O)n1,active,530.6120000000002,3.8600400000000024,2.0,9.0,7.131531900979013
783,CHEMBL4859271,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN(C(C)c4ccc(-n5cc(F)cn5)nc4)C3=O)CC2)n1,active,544.639,4.250140000000003,2.0,9.0,7.031563752288295
784,CHEMBL4846521,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CC2)OCCN([C@@H](C)c2ccc(-n4cc(F)cn4)nc2)C3=O)n1,active,546.6110000000002,3.2389400000000013,2.0,10.0,8.88941028970075
785,CHEMBL4862303,Cc1cc(Nc2nc(N3CCC4(CC3)OCCN([C@@H](C)c3ccc(-n5cc(F)cn5)nc3)C4=O)ncc2F)n[nH]1,active,550.5740000000001,3.0696200000000013,2.0,10.0,7.718966632752273
786,CHEMBL4846921,CCN1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(C)(=O)=O)c5)c4n3)cc2)CC1,active,508.6730000000003,4.615300000000002,2.0,8.0,8.537602002101044
787,CHEMBL4876497,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,active,378.8630000000001,4.7322200000000025,3.0,4.0,6.0
788,CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,active,458.5400000000003,1.1301999999999994,0.0,7.0,6.0
789,CHEMBL5083224,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,526.6450000000002,5.1365200000000035,4.0,8.0,6.795527296351036
790,CHEMBL5083534,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)n2)[nH]n1,active,540.6720000000003,5.310620000000004,4.0,8.0,6.85186026349878
791,CHEMBL5081142,Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,active,544.6640000000002,4.044120000000002,4.0,10.0,6.990804146480479
792,CHEMBL5088213,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,active,497.5380000000002,4.716120000000002,4.0,8.0,6.60915317310465
793,CHEMBL5083904,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,521.6290000000002,5.700420000000004,4.0,8.0,6.491604966866947
794,CHEMBL5078648,Cc1cc(Nc2cc(-c3cnn(C)c3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,active,539.6480000000003,4.6080200000000024,4.0,10.0,6.584776169767944
795,CHEMBL5073056,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,active,596.6710000000002,4.511320000000002,4.0,10.0,6.860120913598763
796,CHEMBL5075735,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,620.7620000000002,5.495620000000004,4.0,10.0,6.989233766481575
797,CHEMBL5093178,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C)c(F)c4)cc3)n2)[nH]n1,active,610.6980000000002,4.819740000000003,4.0,10.0,6.935167780261426
798,CHEMBL5078934,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,active,596.6710000000002,4.511320000000002,4.0,10.0,7.031657169041054
799,CHEMBL5078777,Cc1cc(Nc2cc(-c3cnn(CCN4CCOCC4)c3)nc(Nc3ccc(CC(=O)Nc4cc(C(C)(C)C)nn4C)cc3)n2)[nH]n1,active,638.7810000000001,4.403220000000003,4.0,12.0,6.72223038991635
800,CHEMBL5092920,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,active,554.6340000000001,4.740720000000002,4.0,9.0,7.7265357273786535
801,CHEMBL5081199,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,578.7250000000001,5.725020000000004,4.0,9.0,7.551139154392559
802,CHEMBL5089027,Cc1cc(Nc2cc(-c3cnn(CCN(C)C)c3)nc(Nc3ccc(CC(=O)Nc4ccccc4F)cc3)n2)[nH]n1,active,554.6340000000001,4.740720000000002,4.0,9.0,7.8830603534492445
803,CHEMBL5087283,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,539.6880000000002,5.051720000000004,4.0,8.0,8.294992040666664
804,CHEMBL5089911,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,active,461.5740000000002,2.56822,4.0,8.0,8.123205023799299
805,CHEMBL5078090,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(F)cc4)cc3)n2)[nH]n1,active,515.5970000000001,4.067420000000002,4.0,8.0,8.191789027075778
806,CHEMBL5070593,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,active,515.5970000000001,4.067420000000002,4.0,8.0,8.207608310501746
807,CHEMBL5073804,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)[nH]n1,active,529.6240000000001,3.745120000000002,4.0,8.0,8.22112552799726
808,CHEMBL5084023,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)N[C@H](C)c4ccccc4)cc3)n2)[nH]n1,active,525.6610000000002,4.167020000000003,4.0,8.0,7.384155117125298
809,CHEMBL5074882,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)N[C@@H](C)c4ccccc4)cc3)n2)[nH]n1,active,525.6610000000002,4.167020000000003,4.0,8.0,8.263603497723357
810,CHEMBL5078263,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)CC1,active,553.7150000000001,5.441820000000004,4.0,8.0,7.1766562091793515
811,CHEMBL5094196,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,active,543.6510000000001,4.135220000000003,4.0,8.0,7.90622821850127
812,CHEMBL5086966,CCN1CCN(c2cc(Nc3cc(C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4ccc(OC)cc4)cc3)n2)CC1,active,555.6870000000001,4.0047200000000025,4.0,9.0,7.871277715661574
813,CHEMBL5075257,Cc1cc(Nc2cc(N3CCN(CCO)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,active,491.6000000000002,1.930719999999999,5.0,9.0,7.655607726314889
814,CHEMBL5080296,Cc1cc(Nc2cc(N3CCN(CCO)CC3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)[nH]n1,active,559.6500000000001,3.1076200000000007,5.0,9.0,8.235077015350111
815,CHEMBL5093057,Cc1cc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)[nH]n1,active,560.7070000000002,2.2706200000000005,4.0,10.0,8.08039897621589
816,CHEMBL5079216,Cc1cc(Nc2cc(N3CCN(CCN4CCOCC4)CC3)nc(Nc3ccc(CC(=O)Nc4ccc(C(C)C)cc4)cc3)n2)[nH]n1,active,638.8210000000001,4.754120000000003,4.0,10.0,7.799423073245152
817,CHEMBL5087974,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3nc(Nc4cc(C5CC5)n[nH]4)cc(N4CCN(C)CC4)n3)cc2)cc1,active,565.7260000000003,5.620700000000004,4.0,8.0,7.607303046740334
818,CHEMBL5094848,CN1CCN(c2cc(Nc3cc(C4CC4)n[nH]3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)CC1,active,487.6120000000003,3.1372000000000018,4.0,8.0,8.138465589140962
819,CHEMBL5085579,CN1CCN(c2cc(Nc3cc(C4CC4)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,active,555.662,4.314100000000003,4.0,8.0,7.9779842601822795
820,CHEMBL5071633,CC(C)c1ccc(NC(=O)Cc2ccc(Nc3nc(Nc4cc(C(C)(C)C)n[nH]4)cc(N4CCN(C)CC4)n3)cc2)cc1,active,581.7690000000002,6.040800000000004,4.0,8.0,6.8338660296948905
821,CHEMBL5074502,CN1CCN(c2cc(Nc3cc(C(C)(C)C)n[nH]3)nc(Nc3ccc(CC(=O)NC4CC4)cc3)n2)CC1,active,503.6550000000003,3.5573000000000015,4.0,8.0,6.673050005834001
822,CHEMBL5080275,CN1CCN(c2cc(Nc3cc(C(C)(C)C)n[nH]3)nc(Nc3ccc(CC(=O)NCc4cccc(F)c4)cc3)n2)CC1,active,571.705,4.734200000000003,4.0,8.0,6.598168825091052
823,CHEMBL4559134,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,active,525.6130000000003,3.2843800000000023,1.0,10.0,8.906578314837764
824,CHEMBL3115681,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,active,429.5280000000003,3.2736800000000024,1.0,8.0,8.036212172654444
825,CHEMBL384575,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,active,474.56500000000034,2.643700000000001,2.0,6.0,7.6020599913279625
826,CHEMBL5188373,COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,active,701.6029999999997,5.609520000000005,2.0,11.0,8.10790539730952
827,CHEMBL4781746,Cl.O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,active,425.92000000000036,2.5232,3.0,6.0,8.354577730650908
828,CHEMBL1946170,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,active,482.82100000000014,5.688800000000002,3.0,4.0,8.823908740944319
829,CHEMBL5201128,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O,active,494.93500000000034,3.785300000000001,3.0,6.0,8.823908740944319
830,CHEMBL5201102,COC(=O)c1ccc2c(C(Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,active,541.6520000000004,4.071800000000003,3.0,7.0,8.698970004336019
831,CHEMBL2029988,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,active,517.4640000000002,5.911200000000004,2.0,8.0,8.154901959985743
832,CHEMBL5171764,COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,active,533.6120000000002,4.200140000000003,3.0,9.0,9.397940008672037
833,CHEMBL5182567,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,inactive,408.25900000000007,4.7417000000000025,3.0,4.0,5.0
834,CHEMBL5208454,O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,inactive,444.72000000000014,5.184600000000002,3.0,4.0,5.0
835,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,inactive,485.94700000000023,4.389900000000002,2.0,7.0,5.0
836,CHEMBL5186048,CC(C)c1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,intermediate,572.6750000000002,7.547100000000008,1.0,4.0,5.008773924307505
837,CHEMBL5174897,CCCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,inactive,572.6750000000002,7.376200000000009,1.0,4.0,3.3010299956639813
838,CHEMBL5206567,CCCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,intermediate,572.6750000000002,7.376200000000009,1.0,4.0,5.251811972993799
839,CHEMBL5193272,CCc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,inactive,558.6480000000003,6.9861000000000075,1.0,4.0,4.6020599913279625
840,CHEMBL5183486,CCc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,intermediate,558.6480000000003,6.9861000000000075,1.0,4.0,5.769551078621726
841,CHEMBL5206370,Cc1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,inactive,544.6210000000002,6.732120000000007,1.0,4.0,4.899629454882437
842,CHEMBL5182833,Cc1cccc2cc(/C=C/c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,active,544.6210000000002,6.732120000000007,1.0,4.0,6.590066876668706
843,CHEMBL5188742,CC(C)c1cccc2cc(/C=C\c3cccc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)c3)cnc12,inactive,572.6750000000002,7.547100000000008,1.0,4.0,3.3010299956639813
844,CHEMBL5179230,COc1c(/C=C/c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,active,560.6200000000002,6.432300000000006,1.0,5.0,7.906578314837765
845,CHEMBL5198379,COc1c(/C=C\c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,intermediate,560.6200000000002,6.432300000000006,1.0,5.0,5.7447274948966935
846,CHEMBL5200195,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4N(C)C)c3)cc2C(F)(F)F)CC1,active,573.6630000000001,6.489700000000006,1.0,5.0,7.008773924307505
847,CHEMBL5197023,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4N(C)C)c3)cc2C(F)(F)F)CC1,intermediate,573.6630000000001,6.489700000000006,1.0,5.0,5.619788758288394
848,CHEMBL5182347,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4N4CCCC4)c3)cc2C(F)(F)F)CC1,active,599.7010000000004,7.023900000000007,1.0,5.0,7.180456064458132
849,CHEMBL5206634,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4N4CCCC4)c3)cc2C(F)(F)F)CC1,inactive,599.7010000000004,7.023900000000007,1.0,5.0,4.657577319177793
850,CHEMBL5208770,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4Nc4ccccc4)c3)cc2C(F)(F)F)CC1,inactive,621.7070000000001,8.167300000000006,2.0,5.0,4.638272163982407
851,CHEMBL5192538,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4Nc4ccccc4)c3)cc2C(F)(F)F)CC1,inactive,621.7070000000001,8.167300000000006,2.0,5.0,4.309803919971486
852,CHEMBL5178384,CC(C)n1nc(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnc21,active,473.43400000000014,5.458300000000003,3.0,6.0,8.886056647693163
853,CHEMBL5191715,COc1c(/N=N/c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,active,562.5960000000002,6.677300000000006,1.0,7.0,7.619788758288394
854,CHEMBL5184072,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(/N=N/c4cnc5ccccc5c4)c3F)cc2C(F)(F)F)CC1,active,568.5500000000001,6.946900000000005,1.0,6.0,7.958607314841775
855,CHEMBL5189744,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N/c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,active,532.57,6.668700000000006,1.0,6.0,8.022276394711152
856,CHEMBL5200720,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N\c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,active,532.57,6.668700000000006,1.0,6.0,7.823908740944319
857,CHEMBL5200675,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C/c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,active,530.594,6.4237000000000055,1.0,4.0,8.10790539730952
858,CHEMBL5203860,CN1CCN(Cc2ccc(NC(=O)c3cccc(/C=C\c4cnc5ccccc5c4)c3)cc2C(F)(F)F)CC1,active,530.594,6.4237000000000055,1.0,4.0,6.045757490560675
859,CHEMBL5193068,COc1c(/N=N\c2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)cnc2ccccc12,active,562.5960000000002,6.677300000000006,1.0,7.0,6.440093374963888
860,CHEMBL5185302,CN1CCN(Cc2ccc(NC(=O)c3ccc(F)c(/N=N\c4cnc5ccccc5c4)c3F)cc2C(F)(F)F)CC1,active,568.5500000000001,6.946900000000005,1.0,6.0,7.769551078621726
861,CHEMBL5180040,CN1CCN(Cc2ccc(NC(=O)c3cccc(/N=N/c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,active,521.5470000000001,5.996800000000005,2.0,6.0,8.522878745280337
862,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,inactive,465.61500000000035,4.504620000000005,1.0,5.0,5.0
863,CHEMBL5175977,Cc1cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)cc(CS(=O)(=O)c2ccccc2)c1Br,inactive,544.5110000000002,5.2671200000000065,1.0,5.0,5.0
864,CHEMBL3990456,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,active,419.48900000000015,2.4917999999999996,4.0,6.0,7.4089353929735005
865,CHEMBL5288067,O=C(Cc1ccc(-n2cnc3cc(-c4ccsc4)ccc32)cc1)Nc1cccc(C(F)(F)F)c1,active,477.5110000000001,6.954000000000005,1.0,4.0,9.0
866,CHEMBL5276538,CC(C)(C)n1nc(-c2ccc(NC(=O)c3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnc21,active,472.44600000000014,5.240700000000004,2.0,6.0,8.397940008672037
867,CHEMBL1995703,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,active,509.6800000000002,4.100820000000002,3.0,8.0,7.769551078621726
868,CHEMBL5275850,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCCC4)cc3)c2cc1C(N)=O,active,514.5860000000004,4.674200000000003,3.0,8.0,7.764471553092451
869,CHEMBL5275312,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC(C)C)cc3)c2cc1C(N)=O,active,488.5480000000003,3.9975000000000023,3.0,8.0,6.55129368009492
870,CHEMBL5274689,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCC4)cc3)c2cc1C(N)=O,active,500.55900000000037,4.284100000000002,3.0,8.0,6.772113295386326
871,CHEMBL5279334,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC4CCCCCCC4)cc3)c2cc1C(N)=O,active,542.6400000000004,5.454400000000004,3.0,8.0,7.97061622231479
872,CHEMBL5284208,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1C(N)=O,active,566.6620000000003,5.310300000000003,3.0,8.0,7.809668301829708
873,CHEMBL5280596,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CCC(CC4)CC5)cc3)c2cc1C(N)=O,active,540.6240000000004,5.064300000000003,3.0,8.0,7.860120913598763
874,CHEMBL5284865,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)N4CCCCC4)cc3)c2cc1C(N)=O,inactive,500.5590000000004,4.237800000000002,2.0,8.0,5.0
875,CHEMBL5286410,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)N4CCCC5CCCCC54)cc3)c2cc1C(N)=O,inactive,554.6510000000004,5.406500000000004,2.0,8.0,5.0
876,CHEMBL5272928,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC4CCCCC4)cc3)c2cc1C(N)=O,active,528.6130000000004,4.921800000000003,3.0,8.0,7.548213564475709
877,CHEMBL5282607,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCC4CCCO4)cc3)c2cc1C(N)=O,intermediate,516.5580000000003,3.520500000000001,3.0,9.0,5.973466735476704
878,CHEMBL5288736,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccccc4)cc3)c2cc1C(N)=O,active,508.53800000000024,4.8640000000000025,3.0,8.0,6.82102305270683
879,CHEMBL5278993,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccc(F)cc4)cc3)c2cc1C(N)=O,inactive,526.5280000000002,5.003100000000003,3.0,8.0,5.0
880,CHEMBL5290506,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4cccc(F)c4)cc3)c2cc1C(N)=O,inactive,526.5280000000002,5.003100000000003,3.0,8.0,5.0
881,CHEMBL5278045,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)Nc4ccccc4F)cc3)c2cc1C(N)=O,inactive,526.5280000000002,5.003100000000003,3.0,8.0,5.0
882,CHEMBL5287431,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NCc4ccccc4)cc3)c2cc1C(N)=O,intermediate,522.5650000000003,4.541700000000002,3.0,8.0,5.599980364934842
883,CHEMBL5284668,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NOCc4ccccc4)cc3)c2cc1C(N)=O,intermediate,538.5640000000002,4.473300000000002,3.0,9.0,5.642446280256919
884,CHEMBL5291008,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(F)c3)c2cc1C(N)=O,active,584.6520000000003,5.449400000000004,3.0,8.0,7.863279432843593
885,CHEMBL5285965,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)c2cc1C(N)=O,active,584.6520000000003,5.449400000000004,3.0,8.0,6.6307841425898575
886,CHEMBL5269214,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1C(N)=O,active,601.1070000000002,5.963700000000005,3.0,8.0,7.785156151952302
887,CHEMBL5270601,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1C(N)=O,active,591.6720000000003,5.181980000000004,3.0,9.0,7.8326826652518236
888,CHEMBL5279026,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1C(N)=O,active,580.6890000000003,5.618720000000004,3.0,8.0,7.392544976785332
889,CHEMBL5287259,COc1cc(Oc2ccnc3cc(OC)c(C(N)=O)cc23)ccc1Nc1nn(C)cc1C(=O)NC12CC3CC(CC(C3)C1)C2,active,596.6879999999999,5.318900000000005,3.0,9.0,7.338187314462739
890,CHEMBL5273620,CNC(=O)c1cc2c(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)ccnc2cc1OC,active,598.6790000000003,5.710100000000005,3.0,8.0,7.191789027075778
891,CHEMBL5289571,COc1cc2nccc(Oc3ccc(Nc4nn(C)cc4C(=O)NC45CC6CC(CC(C6)C4)C5)cc3F)c2cc1C#N,active,566.6370000000003,6.222180000000006,2.0,8.0,6.866461091629782
892,CHEMBL5268831,Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(Nc2ccc(Oc3ccnc4cc(OCCN5CCOCC5)c(C(N)=O)cc34)c(F)c2)n1,active,683.785,5.151800000000004,3.0,10.0,7.950781977329818
893,CHEMBL5284144,Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c(C(N)=O)cc34)c(F)c2)n1,active,697.8119999999999,5.5419000000000045,3.0,10.0,7.920818753952375
894,CHEMBL4080062,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,active,439.39300000000014,5.185500000000004,2.0,5.0,7.522878745280337
